id,loan_amnt,int_rate,term_months,grade,sub_grade,emp_length_years,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,issue_date,issue_year,issue_month,loan_status,is_default
11068,4800,15.02,36.0,C,C3,2.0,MORTGAGE,76000.0,Source Verified,home_improvement,FL,26.58,2015-04-01,2015,2015-04,Current,0
11069,8000,8.81,36.0,A,A5,3.0,MORTGAGE,55000.0,Not Verified,debt_consolidation,VT,13.05,2019-03-01,2019,2019-03,Current,0
11070,29000,11.8,36.0,B,B4,10.0,OWN,126000.0,Source Verified,debt_consolidation,CA,15.62,2019-01-01,2019,2019-01,Current,0
11071,10000,12.98,60.0,B,B5,9.0,RENT,60000.0,Not Verified,credit_card,KS,14.9,2015-01-01,2015,2015-01,Current,0
11072,24000,27.27,60.0,E,E5,10.0,MORTGAGE,140000.0,Not Verified,debt_consolidation,OR,23.92,2014-01-01,2014,2014-01,Current,0
11073,18000,7.02,36.0,A,A2,0.0,MORTGAGE,115000.0,Not Verified,home_improvement,NC,16.18,2018-06-01,2018,2018-06,Current,0
11074,12500,17.97,60.0,D,D1,1.0,RENT,68000.0,Source Verified,credit_card,CT,15.65,2019-03-01,2019,2019-03,Current,0
11075,5500,8.19,36.0,A,A4,10.0,RENT,71103.0,Source Verified,credit_card,AZ,32.57,2018-04-01,2018,2018-04,Current,0
11076,16000,27.27,60.0,E,E5,7.0,OWN,88000.0,Source Verified,debt_consolidation,IN,28.88,2014-05-01,2014,2014-05,Current,0
11077,25000,23.4,36.0,E,E1,2.0,RENT,130000.0,Verified,debt_consolidation,AZ,16.15,2017-11-01,2017,2017-11,Current,0
11078,15000,13.56,60.0,C,C1,0.0,MORTGAGE,85000.0,Not Verified,debt_consolidation,TX,16.22,2016-05-01,2016,2016-05,Current,0
11079,22000,6.46,36.0,A,A1,10.0,MORTGAGE,145000.0,Not Verified,credit_card,NY,23.44,2019-06-01,2019,2019-06,Current,0
11080,12000,8.81,36.0,A,A5,9.0,MORTGAGE,125005.0,Not Verified,credit_card,TX,21.19,2018-10-01,2018,2018-10,Current,0
11081,5000,16.14,36.0,C,C4,3.0,RENT,50000.0,Source Verified,credit_card,CA,3.35,2018-10-01,2018,2018-10,Current,0
11082,27975,14.47,36.0,C,C2,10.0,MORTGAGE,180000.0,Not Verified,credit_card,NY,11.47,2016-06-01,2016,2016-06,Current,0
11083,15000,15.02,36.0,C,C3,,MORTGAGE,42000.0,Verified,home_improvement,VA,12.17,2015-12-01,2015,2015-12,Current,0
11084,35000,20.89,60.0,D,D4,10.0,RENT,80000.0,Verified,other,TX,36.84,2018-12-01,2018,2018-12,Current,0
11085,4000,10.72,36.0,B,B2,10.0,MORTGAGE,56000.0,Verified,credit_card,GA,31.03,2014-09-01,2014,2014-09,Current,0
11086,23000,14.47,60.0,C,C2,3.0,RENT,33000.0,Verified,credit_card,IL,44.33,2014-08-01,2014,2014-08,Current,0
11087,8000,14.47,36.0,C,C2,10.0,RENT,50000.0,Source Verified,debt_consolidation,OH,18.63,2014-05-01,2014,2014-05,Current,0
11088,12000,8.81,36.0,A,A5,,MORTGAGE,120000.0,Not Verified,debt_consolidation,TX,18.16,2017-01-01,2017,2017-01,Current,0
11089,12000,6.46,36.0,A,A1,6.0,RENT,38000.0,Not Verified,debt_consolidation,NJ,31.11,2014-06-01,2014,2014-06,Current,0
11090,28000,13.56,60.0,C,C1,10.0,MORTGAGE,128500.0,Source Verified,credit_card,TX,27.35,2017-06-01,2017,2017-06,Current,0
11091,8250,17.97,36.0,D,D1,10.0,MORTGAGE,68000.0,Not Verified,debt_consolidation,AL,26.42,2015-01-01,2015,2015-01,Current,0
11092,6000,19.92,36.0,D,D3,10.0,MORTGAGE,65000.0,Source Verified,credit_card,NC,25.13,2019-05-01,2019,2019-05,Current,0
11093,39500,16.91,60.0,C,C5,10.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,PA,28.08,2016-08-01,2016,2016-08,Current,0
11094,6000,15.02,36.0,C,C3,5.0,MORTGAGE,30000.0,Source Verified,debt_consolidation,NY,17.48,2014-07-01,2014,2014-07,Current,0
11095,10800,10.72,60.0,B,B2,9.0,MORTGAGE,59999.0,Verified,credit_card,TX,27.77,2018-02-01,2018,2018-02,Current,0
11096,20000,25.34,36.0,E,E3,7.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,OK,22.32,2016-01-01,2016,2016-01,Current,0
11097,30000,8.81,36.0,A,A5,0.0,RENT,127000.0,Source Verified,debt_consolidation,TX,19.49,2015-07-01,2015,2015-07,Current,0
11098,32000,12.98,60.0,B,B5,4.0,MORTGAGE,70000.0,Verified,debt_consolidation,FL,20.17,2017-12-01,2017,2017-12,Current,0
11099,24000,16.14,60.0,C,C4,,MORTGAGE,62000.0,Not Verified,debt_consolidation,MA,34.3,2019-09-01,2019,2019-09,Current,0
11100,15000,12.98,60.0,B,B5,8.0,RENT,90000.0,Not Verified,major_purchase,TX,18.84,2019-11-01,2019,2019-11,Current,0
11101,10450,11.31,36.0,B,B3,0.0,MORTGAGE,30000.0,Source Verified,debt_consolidation,NY,13.44,2016-08-01,2016,2016-08,Current,0
11102,1000,6.46,36.0,A,A1,3.0,MORTGAGE,49989.0,Not Verified,credit_card,NC,15.43,2019-02-01,2019,2019-02,Current,0
11103,15000,19.92,36.0,D,D3,10.0,MORTGAGE,82038.0,Source Verified,debt_consolidation,FL,27.63,2015-04-01,2015,2015-04,Current,0
11104,10000,11.8,60.0,B,B4,9.0,RENT,40000.0,Not Verified,credit_card,PA,26.16,2019-01-01,2019,2019-01,Current,0
11105,24000,8.81,36.0,A,A5,8.0,MORTGAGE,165000.0,Not Verified,debt_consolidation,OK,5.1,2019-08-01,2019,2019-08,Current,0
11106,4000,8.19,36.0,A,A4,2.0,MORTGAGE,89400.0,Not Verified,credit_card,MD,15.62,2017-02-01,2017,2017-02,Current,0
11107,9600,7.02,36.0,A,A2,0.0,MORTGAGE,85200.0,Not Verified,home_improvement,KY,5.38,2017-02-01,2017,2017-02,Current,0
11108,32000,14.47,60.0,C,C2,10.0,MORTGAGE,110000.0,Source Verified,home_improvement,PA,26.11,2017-05-01,2017,2017-05,Current,0
11109,11000,16.14,36.0,C,C4,10.0,OWN,45000.0,Verified,major_purchase,KY,16.22,2014-06-01,2014,2014-06,Current,0
11110,40000,11.31,36.0,B,B3,10.0,MORTGAGE,122000.0,Verified,debt_consolidation,NJ,13.99,2019-02-01,2019,2019-02,Current,0
11111,25000,6.46,36.0,A,A1,10.0,RENT,117000.0,Not Verified,credit_card,NC,10.38,2018-06-01,2018,2018-06,Current,0
11112,5000,19.92,36.0,D,D3,0.0,RENT,38200.0,Source Verified,debt_consolidation,GA,28.93,2019-03-01,2019,2019-03,Current,0
11113,14400,14.47,60.0,C,C2,3.0,RENT,110000.0,Not Verified,debt_consolidation,CA,10.83,2014-09-01,2014,2014-09,Current,0
11114,4500,8.81,36.0,A,A5,0.0,RENT,88000.0,Not Verified,debt_consolidation,CA,2.9,2018-10-01,2018,2018-10,Current,0
11115,16000,13.56,60.0,C,C1,10.0,MORTGAGE,100000.0,Not Verified,other,NY,23.74,2016-03-01,2016,2016-03,Current,0
11116,4500,8.81,36.0,A,A5,0.0,RENT,88000.0,Not Verified,debt_consolidation,CA,2.9,2018-11-01,2018,2018-11,Current,0
11117,12000,8.19,36.0,A,A4,6.0,MORTGAGE,75000.0,Not Verified,other,IN,31.73,2019-12-01,2019,2019-12,Current,0
11118,9600,8.19,36.0,A,A4,0.0,MORTGAGE,35000.0,Source Verified,debt_consolidation,SC,19.03,2019-04-01,2019,2019-04,Current,0
11119,20000,8.81,36.0,A,A5,0.0,OWN,45000.0,Not Verified,debt_consolidation,NY,19.15,2019-06-01,2019,2019-06,Current,0
11120,40000,14.47,60.0,C,C2,0.0,MORTGAGE,500000.0,Source Verified,debt_consolidation,GA,13.47,2014-09-01,2014,2014-09,Current,0
11121,4000,8.19,36.0,A,A4,2.0,MORTGAGE,89400.0,Not Verified,credit_card,MD,15.62,2015-12-01,2015,2015-12,Current,0
11122,10000,18.94,36.0,D,D2,7.0,MORTGAGE,37115.0,Not Verified,other,NV,33.57,2015-10-01,2015,2015-10,Current,0
11123,30000,13.56,60.0,C,C1,6.0,MORTGAGE,148550.0,Not Verified,debt_consolidation,NC,21.88,2017-01-01,2017,2017-01,Current,0
11124,18000,14.47,60.0,C,C2,7.0,MORTGAGE,60000.0,Verified,debt_consolidation,UT,18.12,2019-11-01,2019,2019-11,Current,0
11125,15000,10.72,60.0,B,B2,4.0,MORTGAGE,120000.0,Not Verified,debt_consolidation,MA,14.95,2018-02-01,2018,2018-02,Current,0
11126,8000,11.31,36.0,B,B3,4.0,MORTGAGE,60000.0,Not Verified,credit_card,SC,13.8,2017-04-01,2017,2017-04,Current,0
11127,12000,15.02,36.0,C,C3,0.0,RENT,65000.0,Source Verified,debt_consolidation,NC,33.93,2018-10-01,2018,2018-10,Current,0
11128,8800,16.91,36.0,C,C5,0.0,MORTGAGE,21000.0,Not Verified,debt_consolidation,TX,32.69,2015-01-01,2015,2015-01,Current,0
11129,15000,15.02,36.0,C,C3,10.0,MORTGAGE,175000.0,Source Verified,home_improvement,NJ,17.02,2017-12-01,2017,2017-12,Current,0
11130,15000,11.8,60.0,B,B4,10.0,RENT,35000.0,Not Verified,debt_consolidation,NY,7.96,2017-01-01,2017,2017-01,Current,0
11131,5000,6.46,36.0,A,A1,1.0,MORTGAGE,120000.0,Not Verified,credit_card,TX,15.54,2015-03-01,2015,2015-03,Current,0
11132,25000,27.27,36.0,E,E5,10.0,MORTGAGE,704000.0,Verified,house,NJ,14.3,2017-11-01,2017,2017-11,Current,0
11133,40000,19.92,60.0,D,D3,2.0,MORTGAGE,65000.0,Verified,credit_card,CA,39.16,2019-01-01,2019,2019-01,Current,0
11134,36000,8.19,60.0,A,A4,3.0,MORTGAGE,80000.0,Source Verified,home_improvement,CA,17.99,2018-12-01,2018,2018-12,Current,0
11135,2200,15.02,36.0,C,C3,,RENT,70000.0,Not Verified,debt_consolidation,NM,14.16,2019-01-01,2019,2019-01,Current,0
11136,20000,8.19,60.0,A,A4,10.0,MORTGAGE,88000.0,Not Verified,credit_card,IL,7.39,2018-11-01,2018,2018-11,Current,0
11137,40000,8.19,36.0,A,A4,2.0,MORTGAGE,100000.0,Not Verified,major_purchase,AZ,16.73,2016-10-01,2016,2016-10,Current,0
11138,21600,8.19,36.0,A,A4,10.0,MORTGAGE,84200.0,Not Verified,debt_consolidation,MN,28.93,2014-04-01,2014,2014-04,Current,0
11139,16000,13.56,60.0,C,C1,10.0,RENT,46000.0,Not Verified,credit_card,TX,11.09,2019-10-01,2019,2019-10,Current,0
11140,27500,16.14,60.0,C,C4,4.0,MORTGAGE,400000.0,Source Verified,small_business,TX,4.33,2016-09-01,2016,2016-09,Current,0
11141,10000,12.98,60.0,B,B5,2.0,RENT,62000.0,Not Verified,credit_card,CA,20.93,2017-10-01,2017,2017-10,Current,0
11142,1300,7.56,36.0,A,A3,2.0,MORTGAGE,80000.0,Not Verified,credit_card,FL,6.05,2014-02-01,2014,2014-02,Current,0
11143,15000,7.56,36.0,A,A3,10.0,MORTGAGE,200000.0,Not Verified,house,ID,2.62,2019-04-01,2019,2019-04,Fully Paid,0
11144,30000,10.33,60.0,B,B1,1.0,MORTGAGE,75000.0,Source Verified,debt_consolidation,NC,7.89,2019-04-01,2019,2019-04,Current,0
11145,16500,17.97,60.0,D,D1,5.0,MORTGAGE,37000.0,Verified,debt_consolidation,TX,52.09,2019-07-01,2019,2019-07,Current,0
11146,10000,10.72,36.0,B,B2,9.0,RENT,55000.0,Not Verified,credit_card,NV,26.86,2015-01-01,2015,2015-01,Current,0
11147,6000,10.33,36.0,B,B1,4.0,MORTGAGE,90000.0,Not Verified,home_improvement,CT,14.83,2019-01-01,2019,2019-01,Current,0
11148,15000,7.02,36.0,A,A2,10.0,RENT,125000.0,Not Verified,credit_card,CA,9.73,2017-09-01,2017,2017-09,Current,0
11149,9900,11.31,36.0,B,B3,10.0,MORTGAGE,50000.0,Source Verified,credit_card,AR,28.8,2014-11-01,2014,2014-11,Current,0
11150,4000,16.91,36.0,C,C5,4.0,RENT,50000.0,Not Verified,debt_consolidation,AR,7.35,2017-06-01,2017,2017-06,Current,0
11151,1700,13.56,36.0,C,C1,,RENT,54000.0,Verified,medical,NY,7.98,2016-11-01,2016,2016-11,Current,0
11152,35000,19.92,60.0,D,D3,10.0,MORTGAGE,68000.0,Verified,debt_consolidation,GA,50.67,2017-10-01,2017,2017-10,Current,0
11153,4000,18.94,36.0,D,D2,1.0,RENT,73000.0,Not Verified,credit_card,NJ,4.78,2014-07-01,2014,2014-07,Current,0
11154,28000,22.35,60.0,D,D5,0.0,RENT,35360.0,Verified,debt_consolidation,NM,46.47,2017-05-01,2017,2017-05,Current,0
11155,16000,13.56,36.0,C,C1,0.0,OWN,72000.0,Source Verified,home_improvement,NY,27.71,2018-01-01,2018,2018-01,Current,0
11156,8500,16.14,36.0,C,C4,8.0,MORTGAGE,80000.0,Not Verified,home_improvement,TX,16.59,2018-04-01,2018,2018-04,Current,0
11157,6000,14.47,36.0,C,C2,10.0,RENT,55000.0,Verified,credit_card,NY,10.65,2018-08-01,2018,2018-08,Current,0
11158,24000,10.72,60.0,B,B2,10.0,RENT,83000.0,Source Verified,credit_card,PA,17.51,2017-10-01,2017,2017-10,Current,0
11159,21600,10.72,60.0,B,B2,10.0,MORTGAGE,106000.0,Not Verified,debt_consolidation,WI,14.2,2018-03-01,2018,2018-03,Current,0
11160,32000,13.56,60.0,C,C1,4.0,MORTGAGE,85000.0,Source Verified,credit_card,TX,31.85,2014-07-01,2014,2014-07,Current,0
11161,35000,10.72,60.0,B,B2,8.0,MORTGAGE,25400.0,Not Verified,home_improvement,FL,40.74,2018-10-01,2018,2018-10,Current,0
11162,7500,11.31,36.0,B,B3,7.0,MORTGAGE,40500.0,Verified,debt_consolidation,IL,31.61,2016-03-01,2016,2016-03,Current,0
11163,10000,10.72,36.0,B,B2,1.0,MORTGAGE,88340.0,Source Verified,credit_card,CO,11.29,2017-04-01,2017,2017-04,Current,0
11164,30000,11.8,36.0,B,B4,7.0,MORTGAGE,80000.0,Source Verified,debt_consolidation,PA,21.27,2017-04-01,2017,2017-04,Current,0
11165,15000,6.46,36.0,A,A1,8.0,MORTGAGE,148000.0,Verified,credit_card,UT,14.92,2019-11-01,2019,2019-11,Current,0
11166,20000,16.91,60.0,C,C5,4.0,RENT,92000.0,Not Verified,debt_consolidation,LA,25.65,2015-12-01,2015,2015-12,Current,0
11167,36425,11.8,60.0,B,B4,10.0,MORTGAGE,53000.0,Not Verified,debt_consolidation,MN,23.89,2016-04-01,2016,2016-04,Current,0
11168,9600,15.02,36.0,C,C3,10.0,OWN,60000.0,Not Verified,debt_consolidation,NJ,32.64,2018-07-01,2018,2018-07,Current,0
11169,7000,6.46,36.0,A,A1,,MORTGAGE,36000.0,Not Verified,credit_card,OH,24.77,2017-10-01,2017,2017-10,Current,0
11170,15000,8.81,36.0,A,A5,,MORTGAGE,76000.0,Not Verified,home_improvement,NV,17.97,2015-11-01,2015,2015-11,Current,0
11171,22400,16.14,60.0,C,C4,10.0,OWN,56000.0,Source Verified,credit_card,VA,18.47,2016-01-01,2016,2016-01,Current,0
11172,9600,8.81,36.0,A,A5,10.0,MORTGAGE,95000.0,Not Verified,home_improvement,NY,15.23,2018-12-01,2018,2018-12,Current,0
11173,2500,23.4,36.0,E,E1,5.0,OWN,33000.0,Not Verified,debt_consolidation,PA,43.64,2019-01-01,2019,2019-01,Current,0
11174,19700,10.72,60.0,B,B2,2.0,MORTGAGE,32000.0,Verified,other,GA,1.31,2014-11-01,2014,2014-11,Current,0
11175,35000,12.98,36.0,B,B5,0.0,RENT,115000.0,Source Verified,credit_card,TX,28.56,2016-05-01,2016,2016-05,Current,0
11176,20000,16.91,60.0,C,C5,4.0,RENT,92000.0,Not Verified,debt_consolidation,LA,25.65,2018-08-01,2018,2018-08,Current,0
11177,33000,16.14,60.0,C,C4,1.0,MORTGAGE,135000.0,Source Verified,debt_consolidation,MO,13.5,2014-09-01,2014,2014-09,Current,0
11178,3600,8.19,36.0,A,A4,8.0,MORTGAGE,45000.0,Not Verified,debt_consolidation,PA,18.21,2015-02-01,2015,2015-02,Current,0
11179,20000,25.34,36.0,E,E3,7.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,OK,22.32,2014-12-01,2014,2014-12,Current,0
11180,17425,20.89,36.0,D,D4,10.0,RENT,109000.0,Not Verified,debt_consolidation,FL,28.78,2017-03-01,2017,2017-03,Current,0
11181,3500,11.31,36.0,B,B3,,OWN,34500.0,Not Verified,credit_card,MI,28.8,2016-09-01,2016,2016-09,Current,0
11182,15000,7.56,36.0,A,A3,10.0,MORTGAGE,200000.0,Not Verified,house,ID,2.62,2015-12-01,2015,2015-12,Fully Paid,0
11183,25000,16.91,60.0,C,C5,10.0,MORTGAGE,23878.0,Not Verified,debt_consolidation,OH,6.26,2014-10-01,2014,2014-10,Current,0
11184,7650,8.19,36.0,A,A4,3.0,RENT,29000.0,Not Verified,debt_consolidation,OH,29.22,2017-10-01,2017,2017-10,Current,0
11185,1000,13.56,36.0,C,C1,1.0,RENT,42140.0,Source Verified,moving,TN,24.18,2018-11-01,2018,2018-11,Fully Paid,0
11186,30000,10.33,60.0,B,B1,1.0,MORTGAGE,75000.0,Source Verified,debt_consolidation,NC,7.89,2015-04-01,2015,2015-04,Current,0
11187,8000,18.94,36.0,D,D2,8.0,MORTGAGE,98000.0,Not Verified,home_improvement,TX,32.04,2017-12-01,2017,2017-12,Current,0
11188,18000,11.8,60.0,B,B4,3.0,MORTGAGE,130000.0,Not Verified,credit_card,TX,19.9,2018-10-01,2018,2018-10,Current,0
11189,18000,8.81,36.0,A,A5,0.0,RENT,40000.0,Source Verified,debt_consolidation,NY,12.81,2017-05-01,2017,2017-05,Current,0
11190,9000,13.56,36.0,C,C1,0.0,RENT,150000.0,Source Verified,credit_card,NY,8.39,2017-06-01,2017,2017-06,Current,0
11191,9600,23.4,36.0,E,E1,9.0,RENT,65000.0,Not Verified,credit_card,WV,23.01,2015-01-01,2015,2015-01,Current,0
11192,8000,14.47,36.0,C,C2,10.0,RENT,50000.0,Source Verified,debt_consolidation,OH,18.63,2019-09-01,2019,2019-09,Current,0
11193,22000,12.98,60.0,B,B5,10.0,MORTGAGE,65000.0,Source Verified,debt_consolidation,KY,11.19,2019-09-01,2019,2019-09,Current,0
11194,25000,27.27,36.0,E,E5,10.0,RENT,57000.0,Source Verified,debt_consolidation,GA,19.87,2018-04-01,2018,2018-04,Current,0
11195,25000,11.8,36.0,B,B4,0.0,RENT,160000.0,Not Verified,credit_card,RI,5.51,2019-05-01,2019,2019-05,Current,0
11196,5000,7.02,36.0,A,A2,10.0,MORTGAGE,206000.0,Verified,car,TX,12.93,2017-08-01,2017,2017-08,Current,0
11197,25000,17.97,60.0,D,D1,1.0,RENT,55000.0,Source Verified,credit_card,NY,10.17,2017-12-01,2017,2017-12,Current,0
11198,11000,16.91,60.0,C,C5,3.0,MORTGAGE,86000.0,Not Verified,credit_card,MD,24.3,2018-12-01,2018,2018-12,Current,0
11199,12000,20.89,36.0,D,D4,0.0,RENT,65000.0,Not Verified,debt_consolidation,NC,17.17,2014-03-01,2014,2014-03,Current,0
11200,4800,8.19,36.0,A,A4,7.0,RENT,39000.0,Source Verified,debt_consolidation,WI,18.65,2015-04-01,2015,2015-04,Current,0
11201,34575,17.97,60.0,D,D1,5.0,MORTGAGE,130000.0,Source Verified,home_improvement,AZ,26.43,2015-03-01,2015,2015-03,Current,0
11202,6200,6.46,36.0,A,A1,9.0,MORTGAGE,59900.0,Source Verified,credit_card,DE,6.71,2017-10-01,2017,2017-10,Current,0
11203,40000,11.8,60.0,B,B4,0.0,RENT,214644.0,Verified,debt_consolidation,CA,17.1,2015-06-01,2015,2015-06,Current,0
11204,1300,7.56,36.0,A,A3,2.0,MORTGAGE,80000.0,Not Verified,credit_card,FL,6.05,2016-05-01,2016,2016-05,Current,0
11205,10000,11.31,36.0,B,B3,,RENT,27064.0,Verified,debt_consolidation,ID,19.78,2016-12-01,2016,2016-12,Current,0
11206,9600,23.4,36.0,E,E1,9.0,RENT,65000.0,Not Verified,credit_card,WV,23.01,2018-06-01,2018,2018-06,Current,0
11207,30000,10.72,36.0,B,B2,10.0,OWN,96000.0,Not Verified,debt_consolidation,TX,55.43,2017-02-01,2017,2017-02,Current,0
11208,29000,11.8,36.0,B,B4,10.0,OWN,126000.0,Source Verified,debt_consolidation,CA,15.62,2014-02-01,2014,2014-02,Current,0
11209,10000,7.02,36.0,A,A2,5.0,OWN,107000.0,Not Verified,debt_consolidation,GA,10.14,2018-02-01,2018,2018-02,Current,0
11210,10000,17.97,36.0,D,D1,5.0,RENT,50000.0,Source Verified,debt_consolidation,CA,13.99,2016-07-01,2016,2016-07,Current,0
11211,15000,15.02,36.0,C,C3,,MORTGAGE,42000.0,Verified,home_improvement,VA,12.17,2014-09-01,2014,2014-09,Current,0
11212,8000,18.94,36.0,D,D2,8.0,MORTGAGE,98000.0,Not Verified,home_improvement,TX,32.04,2017-11-01,2017,2017-11,Current,0
11213,6500,8.81,36.0,A,A5,3.0,MORTGAGE,88000.0,Not Verified,credit_card,MA,14.22,2015-08-01,2015,2015-08,Current,0
11214,3600,11.8,36.0,B,B4,5.0,MORTGAGE,50000.0,Source Verified,other,KY,16.11,2016-10-01,2016,2016-10,Current,0
11215,25000,7.56,36.0,A,A3,0.0,RENT,100000.0,Not Verified,debt_consolidation,NY,3.38,2019-10-01,2019,2019-10,Current,0
11216,5000,18.94,36.0,D,D2,6.0,MORTGAGE,60000.0,Not Verified,medical,CO,13.75,2015-06-01,2015,2015-06,Current,0
11217,12500,7.56,36.0,A,A3,10.0,MORTGAGE,250000.0,Source Verified,credit_card,MO,1.26,2019-04-01,2019,2019-04,Current,0
11218,12000,16.14,36.0,C,C4,0.0,MORTGAGE,84000.0,Source Verified,debt_consolidation,OH,21.6,2016-10-01,2016,2016-10,Current,0
11219,12000,8.19,36.0,A,A4,2.0,RENT,103000.0,Source Verified,credit_card,LA,35.02,2019-08-01,2019,2019-08,Current,0
11220,1000,23.4,36.0,E,E1,2.0,MORTGAGE,115000.0,Not Verified,debt_consolidation,FL,20.53,2019-02-01,2019,2019-02,Current,0
11221,2000,16.91,36.0,C,C5,10.0,MORTGAGE,64600.0,Not Verified,debt_consolidation,PA,24.82,2018-12-01,2018,2018-12,Current,0
11222,17100,18.94,36.0,D,D2,10.0,RENT,38000.0,Verified,debt_consolidation,PA,38.09,2015-03-01,2015,2015-03,Current,0
11223,28000,8.81,60.0,A,A5,10.0,MORTGAGE,103939.0,Verified,debt_consolidation,WI,17.88,2018-09-01,2018,2018-09,Current,0
11224,10300,23.4,36.0,E,E1,3.0,RENT,57000.0,Source Verified,debt_consolidation,CA,15.85,2016-03-01,2016,2016-03,Current,0
11225,12000,16.14,36.0,C,C4,3.0,MORTGAGE,85000.0,Source Verified,medical,IN,12.73,2019-06-01,2019,2019-06,Current,0
11226,12400,11.8,36.0,B,B4,10.0,MORTGAGE,64000.0,Verified,debt_consolidation,NH,28.0,2019-12-01,2019,2019-12,Current,0
11227,20000,20.89,60.0,D,D4,10.0,RENT,38000.0,Source Verified,debt_consolidation,MS,26.03,2017-09-01,2017,2017-09,Current,0
11228,8000,13.56,36.0,C,C1,10.0,RENT,119000.0,Not Verified,debt_consolidation,WA,17.94,2019-06-01,2019,2019-06,Current,0
11229,6500,10.72,36.0,B,B2,0.0,RENT,50000.0,Not Verified,debt_consolidation,CA,24.29,2017-03-01,2017,2017-03,Current,0
11230,18000,10.72,60.0,B,B2,10.0,MORTGAGE,32000.0,Verified,debt_consolidation,CA,46.63,2014-03-01,2014,2014-03,Current,0
11231,16000,26.31,60.0,E,E4,0.0,RENT,33000.0,Source Verified,credit_card,SC,33.62,2019-03-01,2019,2019-03,Current,0
11232,7500,10.72,36.0,B,B2,1.0,RENT,57000.0,Source Verified,credit_card,PA,1.81,2017-03-01,2017,2017-03,Current,0
11233,25000,15.02,60.0,C,C3,10.0,MORTGAGE,75000.0,Not Verified,debt_consolidation,WA,32.93,2014-04-01,2014,2014-04,Current,0
11234,16000,8.81,36.0,A,A5,5.0,RENT,65000.0,Not Verified,debt_consolidation,TX,27.77,2014-05-01,2014,2014-05,Current,0
11235,12000,6.46,36.0,A,A1,7.0,MORTGAGE,50000.0,Not Verified,credit_card,MI,20.81,2018-05-01,2018,2018-05,Current,0
11236,12000,7.02,36.0,A,A2,10.0,MORTGAGE,80000.0,Not Verified,debt_consolidation,HI,5.7,2019-07-01,2019,2019-07,Current,0
11237,12000,11.31,36.0,B,B3,1.0,MORTGAGE,120000.0,Verified,credit_card,GA,12.48,2018-03-01,2018,2018-03,Current,0
11238,12000,16.14,36.0,C,C4,6.0,RENT,24000.0,Source Verified,credit_card,AZ,23.55,2016-08-01,2016,2016-08,Current,0
11239,22500,15.02,60.0,C,C3,1.0,MORTGAGE,85000.0,Source Verified,debt_consolidation,CA,21.4,2015-11-01,2015,2015-11,Current,0
11240,23000,6.46,36.0,A,A1,10.0,MORTGAGE,103000.0,Source Verified,debt_consolidation,MO,11.67,2016-07-01,2016,2016-07,Current,0
11241,4000,16.91,36.0,C,C5,4.0,MORTGAGE,75000.0,Not Verified,home_improvement,IL,25.2,2015-12-01,2015,2015-12,Current,0
11242,30000,26.31,60.0,E,E4,10.0,MORTGAGE,120000.0,Source Verified,credit_card,NY,12.23,2015-08-01,2015,2015-08,Current,0
11243,9500,11.8,36.0,B,B4,1.0,OWN,26880.0,Not Verified,credit_card,IL,11.38,2014-10-01,2014,2014-10,Current,0
11244,14000,14.47,36.0,C,C2,10.0,MORTGAGE,36000.0,Not Verified,credit_card,NE,28.1,2017-05-01,2017,2017-05,Current,0
11245,5000,12.98,36.0,B,B5,2.0,RENT,80000.0,Not Verified,debt_consolidation,NY,2.39,2015-04-01,2015,2015-04,Current,0
11246,25000,15.02,60.0,C,C3,10.0,MORTGAGE,85000.0,Source Verified,debt_consolidation,WA,14.32,2014-11-01,2014,2014-11,Current,0
11247,21000,22.35,60.0,D,D5,3.0,MORTGAGE,99000.0,Source Verified,debt_consolidation,FL,31.62,2015-08-01,2015,2015-08,Current,0
11248,3200,10.33,36.0,B,B1,0.0,RENT,40000.0,Verified,debt_consolidation,CA,29.82,2018-10-01,2018,2018-10,Current,0
11249,12000,7.02,36.0,A,A2,1.0,MORTGAGE,80000.0,Not Verified,home_improvement,KS,34.19,2017-06-01,2017,2017-06,Current,0
11250,4000,17.97,36.0,D,D1,10.0,RENT,86000.0,Not Verified,vacation,NY,5.39,2016-12-01,2016,2016-12,Current,0
11251,24000,19.92,60.0,D,D3,3.0,MORTGAGE,86000.0,Not Verified,other,TX,36.45,2017-07-01,2017,2017-07,Current,0
11252,2200,15.02,36.0,C,C3,,RENT,70000.0,Not Verified,debt_consolidation,NM,14.16,2017-05-01,2017,2017-05,Current,0
11253,11000,8.19,36.0,A,A4,4.0,MORTGAGE,1120000.0,Source Verified,credit_card,IN,1.36,2016-12-01,2016,2016-12,Current,0
11254,10500,7.56,36.0,A,A3,9.0,MORTGAGE,86000.0,Not Verified,credit_card,VA,10.77,2019-01-01,2019,2019-01,Current,0
11255,18500,12.98,60.0,B,B5,5.0,RENT,96500.0,Source Verified,credit_card,MN,27.86,2018-05-01,2018,2018-05,Current,0
11256,20400,10.33,60.0,B,B1,10.0,MORTGAGE,140000.0,Not Verified,debt_consolidation,CO,5.04,2015-02-01,2015,2015-02,Current,0
