loan_amnt,int_rate,term_months,grade,purpose,addr_state,issue_year,is_default,dti_bucket
22950,12.98,36.0,B,debt_consolidation,OH,2015,0,20-30
4000,18.94,36.0,D,debt_consolidation,WA,2019,0,10-20
3600,11.8,36.0,B,other,KY,2019,0,10-20
14000,10.33,36.0,B,debt_consolidation,KS,2014,0,20-30
5000,7.02,36.0,A,debt_consolidation,TX,2017,0,10-20
6000,8.19,36.0,A,debt_consolidation,FL,2014,0,10-20
5500,6.46,36.0,A,credit_card,CT,2016,0,0-10
15000,8.81,36.0,A,debt_consolidation,TX,2014,0,30-40
16500,17.97,60.0,D,debt_consolidation,TX,2018,0,50+
5000,23.4,36.0,E,debt_consolidation,NY,2014,0,10-20
24000,12.98,60.0,B,debt_consolidation,NY,2019,0,30-40
12000,6.46,36.0,A,credit_card,MI,2015,0,20-30
18000,8.81,36.0,A,debt_consolidation,DC,2015,0,10-20
35000,12.98,60.0,B,debt_consolidation,TX,2019,0,10-20
2200,19.92,36.0,D,debt_consolidation,FL,2019,0,0-10
10000,23.4,36.0,E,debt_consolidation,MO,2014,0,10-20
18000,15.02,36.0,C,debt_consolidation,WA,2014,0,20-30
7000,11.31,36.0,B,debt_consolidation,CA,2019,0,10-20
3000,10.33,36.0,B,vacation,NY,2019,0,30-40
40000,13.56,60.0,C,debt_consolidation,TX,2016,0,20-30
35000,16.91,36.0,C,major_purchase,LA,2014,0,0-10
40000,10.72,36.0,B,debt_consolidation,MD,2014,0,20-30
1000,6.46,36.0,A,credit_card,NC,2015,0,10-20
5000,16.14,36.0,C,other,NE,2018,0,10-20
1000,23.4,36.0,E,vacation,CA,2014,0,10-20
6000,8.19,36.0,A,debt_consolidation,TN,2017,0,20-30
2200,26.31,36.0,E,debt_consolidation,AZ,2018,0,0-10
10000,11.8,60.0,B,credit_card,PA,2014,0,20-30
4000,7.02,36.0,A,home_improvement,MD,2019,0,10-20
12000,20.89,36.0,D,debt_consolidation,NC,2019,0,10-20
20000,10.33,36.0,B,debt_consolidation,NY,2015,0,20-30
18000,14.47,60.0,C,debt_consolidation,UT,2014,0,10-20
11000,16.14,36.0,C,debt_consolidation,MI,2015,0,0-10
1000,18.94,36.0,D,debt_consolidation,MD,2015,0,10-20
5000,24.37,36.0,E,debt_consolidation,CA,2015,0,10-20
40000,7.02,36.0,A,other,KY,2019,0,0-10
5000,8.81,36.0,A,credit_card,WI,2014,0,10-20
10450,12.98,60.0,B,credit_card,NY,2015,0,20-30
20000,10.72,60.0,B,credit_card,MD,2018,0,20-30
7000,12.98,36.0,B,credit_card,OH,2014,0,20-30
1600,8.81,36.0,A,credit_card,KS,2014,0,0-10
5500,11.31,36.0,B,debt_consolidation,TX,2015,0,10-20
20000,10.72,36.0,B,debt_consolidation,FL,2019,0,10-20
15000,18.94,60.0,D,debt_consolidation,TX,2019,0,0-10
2000,16.91,36.0,C,credit_card,FL,2019,0,30-40
25000,27.27,60.0,E,credit_card,WA,2019,0,10-20
8000,8.19,36.0,A,debt_consolidation,FL,2014,0,0-10
32000,12.98,60.0,B,house,VA,2016,0,20-30
35000,8.81,36.0,A,credit_card,CO,2017,0,10-20
5000,16.91,36.0,C,debt_consolidation,TN,2014,0,30-40
19000,7.02,36.0,A,debt_consolidation,VA,2019,0,20-30
8000,11.8,36.0,B,debt_consolidation,VA,2017,0,20-30
30000,26.31,60.0,E,credit_card,NY,2019,0,10-20
13000,10.72,60.0,B,major_purchase,AZ,2015,0,
14225,23.4,36.0,E,debt_consolidation,FL,2018,0,20-30
7000,11.8,36.0,B,debt_consolidation,CA,2014,0,10-20
28000,12.98,60.0,B,debt_consolidation,VA,2014,0,40-50
38000,16.91,60.0,C,credit_card,IL,2017,0,0-10
27500,16.14,60.0,C,small_business,TX,2014,0,0-10
4000,23.4,36.0,E,debt_consolidation,NJ,2015,0,20-30
9000,12.98,36.0,B,credit_card,NV,2018,0,10-20
18000,15.02,36.0,C,debt_consolidation,WA,2016,0,20-30
4000,18.94,36.0,D,other,VA,2016,0,10-20
5000,10.72,36.0,B,debt_consolidation,FL,2015,0,30-40
20000,16.91,60.0,C,credit_card,KS,2018,0,10-20
15000,7.02,36.0,A,credit_card,GA,2019,0,0-10
12000,6.46,36.0,A,credit_card,MI,2018,0,20-30
5000,10.33,36.0,B,credit_card,PA,2016,0,0-10
12600,27.27,36.0,E,debt_consolidation,GA,2016,0,10-20
7000,12.98,36.0,B,house,OH,2014,0,10-20
10000,14.47,36.0,C,credit_card,RI,2014,0,20-30
11000,16.14,60.0,C,debt_consolidation,NY,2015,0,10-20
12500,14.47,36.0,C,debt_consolidation,GA,2016,0,0-10
3000,10.33,36.0,B,credit_card,MI,2019,0,10-20
14000,14.47,36.0,C,credit_card,NE,2019,0,20-30
16800,17.97,60.0,D,debt_consolidation,CA,2014,0,10-20
10000,14.47,36.0,C,credit_card,TX,2015,0,30-40
6000,19.92,36.0,D,credit_card,NC,2014,0,20-30
24000,11.31,60.0,B,debt_consolidation,IL,2014,0,20-30
9600,12.98,36.0,B,home_improvement,KY,2016,0,0-10
10000,13.56,36.0,C,home_improvement,NY,2019,0,10-20
16000,7.56,36.0,A,home_improvement,OH,2015,0,20-30
8000,7.56,36.0,A,other,CA,2018,0,20-30
7000,12.98,36.0,B,credit_card,OH,2016,0,20-30
16800,11.8,60.0,B,debt_consolidation,NJ,2017,0,10-20
39500,16.91,60.0,C,debt_consolidation,PA,2019,0,20-30
7500,7.02,36.0,A,debt_consolidation,UT,2018,0,10-20
24000,11.31,60.0,B,debt_consolidation,IL,2018,0,20-30
2800,6.46,36.0,A,debt_consolidation,WV,2016,0,0-10
28000,8.81,60.0,A,debt_consolidation,WI,2014,0,10-20
20300,10.33,60.0,B,other,WA,2019,0,20-30
15000,8.19,36.0,A,debt_consolidation,AZ,2019,0,20-30
36000,10.72,60.0,B,moving,NY,2019,0,0-10
11000,14.47,36.0,C,debt_consolidation,NJ,2016,0,20-30
35000,12.98,36.0,B,debt_consolidation,IL,2015,0,10-20
10400,12.98,36.0,B,credit_card,CO,2015,0,20-30
20000,26.31,60.0,E,credit_card,LA,2016,0,20-30
1950,13.56,36.0,C,credit_card,OK,2016,0,0-10
8400,11.31,36.0,B,debt_consolidation,MI,2015,0,0-10
3000,11.8,36.0,B,debt_consolidation,MO,2019,0,10-20
24000,12.98,60.0,B,debt_consolidation,OH,2017,0,20-30
10000,11.31,36.0,B,credit_card,PA,2015,0,10-20
24000,10.33,60.0,B,debt_consolidation,CA,2017,0,0-10
4000,18.94,36.0,D,credit_card,NJ,2018,0,0-10
32000,8.19,60.0,A,small_business,OK,2017,0,10-20
8000,11.8,36.0,B,credit_card,AZ,2019,0,10-20
10000,12.98,60.0,B,car,RI,2019,0,10-20
12000,7.02,36.0,A,credit_card,MD,2016,0,20-30
19000,11.8,36.0,B,debt_consolidation,TX,2016,0,10-20
11000,16.14,36.0,C,debt_consolidation,MI,2015,0,0-10
2000,18.94,36.0,D,other,NC,2018,0,10-20
36000,10.72,60.0,B,moving,NY,2019,0,0-10
6500,8.19,36.0,A,debt_consolidation,VA,2017,0,20-30
20500,10.72,36.0,B,credit_card,OR,2015,0,10-20
2000,16.91,36.0,C,credit_card,FL,2017,0,30-40
8000,7.56,36.0,A,other,CA,2018,0,20-30
15000,8.19,36.0,A,credit_card,OH,2014,0,10-20
25000,15.02,60.0,C,debt_consolidation,NC,2017,0,20-30
3600,14.47,36.0,C,debt_consolidation,WA,2017,0,10-20
6000,15.02,36.0,C,debt_consolidation,NY,2017,0,10-20
10400,12.98,36.0,B,debt_consolidation,PA,2017,0,20-30
18400,13.56,36.0,C,credit_card,FL,2019,0,10-20
21000,15.02,60.0,C,debt_consolidation,OH,2014,0,0-10
3000,8.19,36.0,A,home_improvement,CA,2017,0,20-30
1250,23.4,36.0,E,other,IN,2018,0,0-10
40000,8.81,36.0,A,debt_consolidation,VA,2018,0,10-20
20000,10.33,36.0,B,debt_consolidation,NY,2016,0,20-30
10000,16.14,36.0,C,debt_consolidation,NJ,2019,0,10-20
1200,26.31,36.0,E,other,TX,2015,0,30-40
5600,6.46,36.0,A,debt_consolidation,FL,2016,0,20-30
9000,10.72,36.0,B,debt_consolidation,IN,2018,0,0-10
15000,16.14,36.0,C,major_purchase,NM,2016,0,0-10
22000,6.46,36.0,A,credit_card,NY,2016,0,20-30
16000,17.97,60.0,D,debt_consolidation,CA,2017,0,20-30
25000,17.97,60.0,D,debt_consolidation,OR,2017,0,40-50
12500,19.92,60.0,D,credit_card,MI,2019,0,0-10
16000,8.81,36.0,A,credit_card,FL,2017,0,10-20
5100,7.02,36.0,A,credit_card,FL,2015,0,20-30
2500,20.89,36.0,D,other,NY,2014,0,0-10
30000,16.14,60.0,C,debt_consolidation,MD,2019,0,20-30
7150,14.47,36.0,C,debt_consolidation,TX,2016,0,10-20
35000,12.98,36.0,B,credit_card,TX,2015,0,20-30
15000,14.47,60.0,C,debt_consolidation,IL,2015,0,10-20
20000,16.14,60.0,C,debt_consolidation,WI,2014,0,40-50
5000,14.47,36.0,C,debt_consolidation,FL,2015,0,0-10
20000,8.19,60.0,A,debt_consolidation,MN,2018,0,20-30
30000,16.14,60.0,C,debt_consolidation,MD,2017,0,20-30
6000,17.97,36.0,D,car,MO,2017,0,50+
35000,18.94,60.0,D,debt_consolidation,OH,2014,0,10-20
25000,14.47,60.0,C,credit_card,NY,2018,0,20-30
10000,11.31,36.0,B,major_purchase,MA,2019,0,0-10
10300,23.4,36.0,E,debt_consolidation,CA,2019,0,10-20
24000,27.27,60.0,E,debt_consolidation,OR,2016,0,20-30
35000,18.94,60.0,D,other,NJ,2017,0,20-30
1000,6.46,36.0,A,credit_card,NC,2015,0,10-20
30000,18.94,60.0,D,debt_consolidation,FL,2019,0,10-20
16000,16.14,60.0,C,credit_card,NY,2019,0,10-20
5000,7.02,36.0,A,home_improvement,IN,2015,0,10-20
16000,6.46,36.0,A,credit_card,TX,2016,0,0-10
2500,23.4,36.0,E,debt_consolidation,PA,2015,0,40-50
5800,8.81,36.0,A,debt_consolidation,NC,2017,0,20-30
3500,16.14,36.0,C,debt_consolidation,IL,2015,0,10-20
10000,16.14,60.0,C,other,CA,2018,0,0-10
40000,11.8,60.0,B,debt_consolidation,TX,2019,0,10-20
9600,8.19,36.0,A,debt_consolidation,SC,2019,0,10-20
10000,7.02,36.0,A,credit_card,FL,2015,0,20-30
3500,14.47,36.0,C,credit_card,AZ,2014,0,10-20
20000,16.14,60.0,C,debt_consolidation,WI,2018,0,40-50
3000,8.19,36.0,A,debt_consolidation,NY,2014,0,0-10
18000,11.8,60.0,B,debt_consolidation,CA,2016,0,10-20
32000,12.98,60.0,B,debt_consolidation,FL,2019,0,20-30
35000,10.72,60.0,B,home_improvement,FL,2016,0,40-50
36950,11.8,60.0,B,debt_consolidation,CA,2014,0,0-10
10000,8.81,36.0,A,credit_card,UT,2019,0,10-20
25000,8.19,36.0,A,debt_consolidation,KY,2018,0,30-40
23000,6.46,36.0,A,debt_consolidation,MO,2015,0,10-20
32000,27.27,60.0,E,debt_consolidation,MN,2017,0,10-20
28000,13.56,60.0,C,credit_card,TX,2017,0,20-30
7000,20.89,36.0,D,home_improvement,FL,2017,0,30-40
15000,8.19,36.0,A,debt_consolidation,AZ,2019,0,20-30
8000,18.94,36.0,D,home_improvement,TX,2018,0,30-40
5500,11.31,36.0,B,debt_consolidation,TX,2015,0,10-20
1000,13.56,36.0,C,moving,TN,2019,0,20-30
1000,23.4,36.0,E,debt_consolidation,OH,2019,0,20-30
20000,16.14,60.0,C,debt_consolidation,CT,2014,0,20-30
10000,23.4,36.0,E,debt_consolidation,MO,2015,0,10-20
4000,7.02,36.0,A,home_improvement,NY,2017,0,10-20
25000,15.02,60.0,C,debt_consolidation,WI,2019,0,10-20
35000,16.91,36.0,C,major_purchase,LA,2018,0,0-10
7000,10.33,36.0,B,debt_consolidation,MA,2017,0,10-20
10000,8.81,36.0,A,debt_consolidation,CA,2015,0,20-30
21600,10.72,60.0,B,debt_consolidation,WI,2014,0,10-20
25000,16.91,60.0,C,debt_consolidation,CA,2019,0,10-20
35000,18.94,60.0,D,debt_consolidation,OH,2017,0,10-20
29625,15.02,60.0,C,debt_consolidation,TX,2016,0,10-20
5400,14.47,36.0,C,credit_card,OK,2019,0,0-10
5000,12.98,36.0,B,debt_consolidation,NY,2014,0,0-10
12400,11.8,36.0,B,debt_consolidation,NH,2015,0,20-30
18000,16.14,36.0,C,debt_consolidation,CA,2019,0,20-30
15400,18.94,60.0,D,debt_consolidation,WA,2015,0,20-30
39500,16.91,60.0,C,debt_consolidation,PA,2019,0,20-30
9600,6.46,36.0,A,debt_consolidation,FL,2019,0,10-20
12000,12.98,36.0,B,debt_consolidation,OR,2014,0,20-30
40000,11.31,36.0,B,debt_consolidation,NY,2016,0,20-30
10000,11.31,36.0,B,credit_card,PA,2018,0,10-20
7000,13.56,36.0,C,debt_consolidation,TX,2016,0,10-20
1000,30.75,36.0,F,other,IL,2015,0,10-20
10000,16.14,36.0,C,debt_consolidation,NJ,2014,0,10-20
25000,7.56,36.0,A,debt_consolidation,NY,2014,0,0-10
35000,12.98,36.0,B,debt_consolidation,IL,2015,0,10-20
21000,16.91,36.0,C,house,FL,2015,0,0-10
8000,12.98,36.0,B,debt_consolidation,FL,2015,0,30-40
17500,22.35,60.0,D,debt_consolidation,OH,2019,0,30-40
7800,14.47,36.0,C,debt_consolidation,TX,2017,0,10-20
18000,7.56,36.0,A,medical,MD,2014,0,0-10
10000,6.46,36.0,A,credit_card,PA,2014,0,10-20
21600,8.19,36.0,A,debt_consolidation,MN,2014,0,20-30
6000,10.72,36.0,B,debt_consolidation,FL,2015,0,10-20
12000,13.56,60.0,C,debt_consolidation,PA,2018,0,10-20
30000,15.02,36.0,C,debt_consolidation,NE,2014,0,20-30
30000,13.56,60.0,C,debt_consolidation,GA,2016,0,10-20
10000,6.46,36.0,A,debt_consolidation,OH,2016,0,10-20
15400,14.47,60.0,C,debt_consolidation,OH,2014,0,30-40
25000,17.97,60.0,D,debt_consolidation,OR,2014,0,40-50
9600,15.02,36.0,C,debt_consolidation,NJ,2015,0,30-40
10000,20.89,36.0,D,debt_consolidation,PA,2014,0,0-10
25000,6.46,36.0,A,debt_consolidation,MD,2018,0,10-20
10000,10.33,36.0,B,debt_consolidation,GA,2019,0,10-20
13000,8.81,36.0,A,debt_consolidation,NV,2017,0,0-10
10000,12.98,60.0,B,credit_card,KS,2018,0,10-20
4500,19.92,36.0,D,home_improvement,MD,2018,0,0-10
3000,15.02,36.0,C,vacation,CA,2019,0,10-20
25000,14.47,60.0,C,credit_card,NY,2014,0,20-30
15000,13.56,60.0,C,debt_consolidation,OH,2019,0,0-10
20000,16.91,60.0,C,debt_consolidation,FL,2016,0,10-20
12000,8.81,36.0,A,credit_card,TX,2017,0,20-30
5000,10.72,36.0,B,renewable_energy,OH,2018,0,30-40
6000,10.33,36.0,B,home_improvement,CT,2016,0,10-20
15000,15.02,36.0,C,home_improvement,NJ,2015,0,10-20
5000,8.81,36.0,A,debt_consolidation,CA,2014,0,20-30
8000,8.19,36.0,A,debt_consolidation,MD,2015,0,10-20
40000,13.56,60.0,C,debt_consolidation,TX,2014,0,20-30
10000,19.92,36.0,D,credit_card,TN,2016,0,30-40
12000,8.81,36.0,A,credit_card,TX,2018,0,20-30
4800,10.33,36.0,B,debt_consolidation,NC,2016,0,10-20
30000,17.97,60.0,D,other,NY,2017,0,0-10
24000,19.92,36.0,D,credit_card,TX,2015,0,50+
27200,19.92,60.0,D,debt_consolidation,GA,2017,0,20-30
4000,16.91,36.0,C,home_improvement,FL,2019,0,0-10
18000,15.02,36.0,C,debt_consolidation,WA,2015,0,20-30
24000,8.19,36.0,A,debt_consolidation,TX,2016,0,10-20
2500,7.56,36.0,A,credit_card,CA,2019,0,20-30
11000,10.33,36.0,B,credit_card,MD,2017,0,20-30
6000,15.02,36.0,C,credit_card,CA,2016,0,30-40
22400,8.81,36.0,A,debt_consolidation,CT,2014,0,40-50
15000,14.47,60.0,C,debt_consolidation,IL,2019,0,10-20
20000,14.47,36.0,C,debt_consolidation,NE,2017,0,30-40
21600,10.72,60.0,B,debt_consolidation,WI,2014,0,10-20
7500,19.92,36.0,D,debt_consolidation,NY,2017,0,0-10
15000,11.31,36.0,B,home_improvement,MS,2019,0,10-20
10000,16.14,60.0,C,other,CA,2019,0,0-10
10000,11.31,36.0,B,major_purchase,MA,2015,0,0-10
40000,15.02,60.0,C,debt_consolidation,FL,2016,0,10-20
34800,15.02,60.0,C,debt_consolidation,MD,2019,0,20-30
27975,14.47,36.0,C,credit_card,NY,2018,0,10-20
15000,8.19,36.0,A,credit_card,FL,2017,0,0-10
10000,8.19,36.0,A,debt_consolidation,WA,2015,0,10-20
20000,20.89,60.0,D,debt_consolidation,MS,2018,0,20-30
15000,13.56,60.0,C,debt_consolidation,NC,2017,0,10-20
6500,6.46,36.0,A,credit_card,OH,2017,0,10-20
5000,16.14,36.0,C,credit_card,CA,2019,0,0-10
5000,6.46,36.0,A,debt_consolidation,CO,2016,0,20-30
2700,8.19,36.0,A,credit_card,MI,2017,0,20-30
10000,16.14,36.0,C,debt_consolidation,CA,2014,0,0-10
12500,7.56,36.0,A,credit_card,MO,2018,0,0-10
40000,10.72,60.0,B,other,TX,2017,0,10-20
36425,11.8,60.0,B,debt_consolidation,MN,2019,0,20-30
6000,6.46,36.0,A,debt_consolidation,CA,2015,0,0-10
11000,7.02,36.0,A,credit_card,AZ,2019,0,10-20
5300,10.72,36.0,B,debt_consolidation,OH,2017,0,0-10
2500,13.56,36.0,C,other,PA,2015,0,10-20
12000,26.31,36.0,E,credit_card,IL,2014,0,30-40
13000,22.35,60.0,D,debt_consolidation,VA,2015,0,10-20
6000,7.02,36.0,A,debt_consolidation,FL,2015,0,0-10
16000,11.8,36.0,B,major_purchase,IL,2017,0,10-20
10000,14.47,60.0,C,debt_consolidation,GA,2019,0,20-30
20000,11.31,36.0,B,debt_consolidation,CA,2019,0,10-20
10000,11.31,36.0,B,credit_card,NV,2018,0,10-20
16800,11.8,60.0,B,debt_consolidation,NJ,2016,0,10-20
19000,7.02,36.0,A,debt_consolidation,VA,2017,0,20-30
8000,10.72,36.0,B,debt_consolidation,CA,2015,0,10-20
5000,10.72,36.0,B,renewable_energy,OH,2015,0,30-40
10000,10.33,36.0,B,debt_consolidation,GA,2017,0,10-20
30000,10.72,36.0,B,debt_consolidation,TX,2018,0,50+
12000,16.14,36.0,C,credit_card,AZ,2014,0,20-30
1000,30.75,36.0,F,other,IL,2014,0,10-20
6500,10.33,36.0,B,debt_consolidation,GA,2015,0,10-20
30000,18.94,60.0,D,debt_consolidation,LA,2015,0,20-30
17100,18.94,36.0,D,debt_consolidation,PA,2014,0,30-40
35000,11.31,36.0,B,major_purchase,MI,2014,0,0-10
16000,7.02,36.0,A,debt_consolidation,NY,2014,0,30-40
22000,8.19,36.0,A,debt_consolidation,AL,2016,0,20-30
28000,22.35,60.0,D,debt_consolidation,NM,2018,0,40-50
3775,13.56,36.0,C,home_improvement,KY,2014,0,50+
4000,18.94,36.0,D,other,VA,2015,0,10-20
10000,14.47,36.0,C,credit_card,TX,2019,0,30-40
15000,16.14,36.0,C,credit_card,GA,2015,0,10-20
30500,11.8,36.0,B,credit_card,CA,2019,0,10-20
2000,16.91,36.0,C,debt_consolidation,PA,2017,0,20-30
20000,15.02,60.0,C,debt_consolidation,NJ,2018,0,30-40
24825,23.4,36.0,E,debt_consolidation,NC,2015,0,30-40
10000,8.81,36.0,A,credit_card,CA,2015,0,10-20
5800,8.81,36.0,A,debt_consolidation,NC,2016,0,20-30
13000,8.81,36.0,A,debt_consolidation,NV,2014,0,0-10
16000,15.02,36.0,C,medical,CA,2015,0,50+
35000,8.19,60.0,A,credit_card,CA,2019,0,10-20
6000,6.46,36.0,A,credit_card,TX,2014,0,10-20
7500,10.72,36.0,B,debt_consolidation,IL,2017,0,0-10
30000,16.14,36.0,C,debt_consolidation,OH,2018,0,20-30
36000,8.19,60.0,A,home_improvement,CA,2014,0,10-20
6000,16.14,36.0,C,other,MD,2014,0,0-10
27000,22.35,60.0,D,debt_consolidation,SC,2017,0,10-20
20000,15.02,60.0,C,debt_consolidation,IN,2015,0,0-10
7500,10.72,36.0,B,debt_consolidation,IL,2019,0,0-10
24000,12.98,60.0,B,debt_consolidation,IN,2015,0,50+
35000,11.31,36.0,B,major_purchase,MI,2014,0,0-10
7000,7.02,36.0,A,debt_consolidation,MI,2015,0,20-30
5000,6.46,36.0,A,credit_card,TX,2015,0,10-20
36000,11.8,60.0,B,credit_card,GA,2014,0,30-40
24000,12.98,60.0,B,debt_consolidation,NY,2017,0,30-40
7000,10.72,36.0,B,other,VA,2016,0,30-40
16000,10.33,60.0,B,debt_consolidation,CT,2017,0,10-20
16000,26.31,60.0,E,credit_card,SC,2015,0,30-40
6000,6.46,36.0,A,credit_card,TX,2014,0,10-20
15000,13.56,60.0,C,debt_consolidation,OH,2014,0,0-10
36000,10.72,60.0,B,moving,NY,2014,0,0-10
40000,10.72,60.0,B,other,TX,2019,0,10-20
10000,14.47,36.0,C,credit_card,NC,2015,0,10-20
1000,18.94,36.0,D,debt_consolidation,MD,2015,0,10-20
10000,11.8,60.0,B,credit_card,PA,2017,0,20-30
10000,7.02,36.0,A,credit_card,FL,2014,0,20-30
21000,7.02,36.0,A,debt_consolidation,CA,2017,0,10-20
15000,15.02,36.0,C,credit_card,GA,2017,0,10-20
16000,7.56,36.0,A,home_improvement,VA,2018,0,10-20
25000,15.02,60.0,C,debt_consolidation,NC,2014,0,20-30
22400,16.14,60.0,C,credit_card,VA,2014,0,10-20
20000,10.33,36.0,B,debt_consolidation,OH,2018,0,10-20
13000,8.19,36.0,A,credit_card,NV,2016,0,20-30
16000,6.46,36.0,A,home_improvement,NY,2014,0,0-10
27975,14.47,36.0,C,credit_card,NY,2017,0,10-20
4500,12.98,36.0,B,house,PA,2016,0,20-30
30000,13.56,60.0,C,debt_consolidation,GA,2019,0,10-20
10500,7.56,36.0,A,credit_card,VA,2019,0,10-20
8000,11.8,36.0,B,credit_card,FL,2017,0,30-40
19000,6.46,36.0,A,credit_card,TN,2014,0,10-20
5000,24.37,36.0,E,credit_card,WA,2018,0,10-20
15000,10.72,36.0,B,credit_card,RI,2015,0,10-20
35000,15.02,60.0,C,debt_consolidation,MA,2019,0,10-20
7650,8.19,36.0,A,debt_consolidation,OH,2017,0,20-30
16000,11.8,60.0,B,debt_consolidation,MA,2016,0,20-30
12000,7.02,36.0,A,credit_card,MD,2019,0,20-30
12000,16.14,36.0,C,credit_card,NY,2017,0,20-30
35000,10.33,60.0,B,house,GA,2016,0,10-20
18000,15.02,36.0,C,debt_consolidation,WA,2015,0,20-30
12000,14.47,36.0,C,debt_consolidation,MD,2017,0,30-40
15000,8.81,36.0,A,debt_consolidation,NY,2015,0,0-10
18000,26.31,36.0,E,debt_consolidation,CT,2014,0,20-30
16000,15.02,36.0,C,medical,CA,2014,0,50+
10000,8.19,36.0,A,credit_card,AZ,2017,0,20-30
15000,8.19,36.0,A,debt_consolidation,CA,2019,0,10-20
20000,10.33,36.0,B,debt_consolidation,CA,2015,0,10-20
8500,8.81,36.0,A,debt_consolidation,NC,2015,0,20-30
11200,12.98,60.0,B,credit_card,PA,2017,0,20-30
30000,15.02,60.0,C,debt_consolidation,TX,2014,0,10-20
40000,8.81,36.0,A,debt_consolidation,VA,2014,0,10-20
22000,11.8,60.0,B,credit_card,IN,2017,0,20-30
11000,10.72,36.0,B,credit_card,TX,2017,0,0-10
22000,6.46,36.0,A,credit_card,GA,2014,0,10-20
14225,23.4,36.0,E,debt_consolidation,FL,2015,0,20-30
20500,6.46,36.0,A,debt_consolidation,MO,2015,0,30-40
5000,24.37,36.0,E,debt_consolidation,CA,2018,0,10-20
12000,14.47,60.0,C,debt_consolidation,NY,2017,0,10-20
25000,15.02,60.0,C,debt_consolidation,WA,2018,0,10-20
24000,10.33,60.0,B,debt_consolidation,CA,2014,0,0-10
15000,11.8,60.0,B,credit_card,TX,2019,0,10-20
25000,11.8,60.0,B,credit_card,CA,2015,0,30-40
8000,8.19,36.0,A,debt_consolidation,FL,2019,0,0-10
16850,11.8,36.0,B,debt_consolidation,TX,2019,0,30-40
13000,8.81,36.0,A,credit_card,FL,2016,0,20-30
20000,13.56,36.0,C,debt_consolidation,TX,2018,0,10-20
23000,11.31,36.0,B,debt_consolidation,CO,2018,0,20-30
6200,6.46,36.0,A,credit_card,DE,2018,0,0-10
20000,10.33,60.0,B,major_purchase,NJ,2014,0,10-20
30000,22.35,36.0,D,debt_consolidation,CA,2014,0,30-40
5000,7.56,36.0,A,debt_consolidation,FL,2019,0,10-20
3000,10.33,36.0,B,vacation,NY,2018,0,30-40
8000,13.56,36.0,C,debt_consolidation,WA,2017,0,10-20
15000,13.56,60.0,C,debt_consolidation,NC,2015,0,10-20
15000,10.72,60.0,B,debt_consolidation,MA,2016,0,10-20
3000,13.56,36.0,C,debt_consolidation,NC,2016,0,0-10
17000,27.27,60.0,E,credit_card,GA,2016,0,10-20
13000,8.19,36.0,A,credit_card,NV,2017,0,20-30
20000,10.33,36.0,B,debt_consolidation,CA,2018,0,20-30
40000,11.8,60.0,B,other,AZ,2016,0,0-10
10000,11.8,36.0,B,credit_card,CA,2019,0,20-30
3000,8.19,36.0,A,major_purchase,FL,2014,0,10-20
12000,20.89,36.0,D,debt_consolidation,NC,2018,0,10-20
15000,14.47,60.0,C,debt_consolidation,IL,2018,0,10-20
6600,8.19,36.0,A,debt_consolidation,OR,2017,0,0-10
40000,8.81,36.0,A,debt_consolidation,VA,2016,0,10-20
30000,13.56,60.0,C,debt_consolidation,NC,2016,0,20-30
6000,13.56,36.0,C,debt_consolidation,NY,2016,0,10-20
5500,6.46,36.0,A,credit_card,CT,2019,0,0-10
3375,14.47,36.0,C,credit_card,IL,2014,0,0-10
6600,11.31,36.0,B,debt_consolidation,NJ,2017,0,10-20
10000,6.46,36.0,A,credit_card,PA,2019,0,10-20
15000,13.56,60.0,C,debt_consolidation,NC,2017,0,10-20
12000,13.56,60.0,C,credit_card,CA,2017,0,10-20
6500,11.8,36.0,B,debt_consolidation,AL,2017,0,20-30
23000,20.89,60.0,D,debt_consolidation,KS,2017,0,0-10
16000,6.46,36.0,A,credit_card,TX,2017,0,10-20
17500,22.35,60.0,D,debt_consolidation,OH,2019,0,30-40
5000,7.56,36.0,A,credit_card,TX,2018,0,10-20
22000,12.98,60.0,B,debt_consolidation,KY,2019,0,10-20
3775,13.56,36.0,C,home_improvement,KY,2017,0,50+
24000,10.33,36.0,B,debt_consolidation,IL,2018,0,10-20
32000,13.56,60.0,C,credit_card,TX,2019,0,30-40
10000,19.92,36.0,D,credit_card,TN,2015,0,30-40
15000,8.19,36.0,A,credit_card,FL,2019,0,0-10
4800,8.19,36.0,A,debt_consolidation,WI,2018,0,10-20
24000,11.8,60.0,B,debt_consolidation,TX,2016,0,10-20
3000,17.97,36.0,D,credit_card,TX,2018,0,30-40
8000,8.19,36.0,A,debt_consolidation,MD,2015,0,10-20
20000,10.33,36.0,B,debt_consolidation,CA,2018,0,20-30
7075,23.4,36.0,E,debt_consolidation,MO,2017,0,30-40
7000,6.46,36.0,A,credit_card,OH,2019,0,20-30
25000,16.91,36.0,C,debt_consolidation,CA,2017,0,10-20
13000,6.46,36.0,A,credit_card,CA,2017,0,10-20
8000,11.8,36.0,B,debt_consolidation,VA,2017,0,20-30
4000,10.33,36.0,B,debt_consolidation,GA,2017,0,30-40
8000,18.94,36.0,D,home_improvement,TX,2019,0,30-40
4000,16.91,36.0,C,home_improvement,FL,2018,0,0-10
